Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Order_Value
2023-03-07,Home Appliances,1928.55,4,12.35,Next-Day,Wallet,26,Female,City94,Returned,6761.496300000001
2023-06-16,Clothing,1235.06,3,34.37,Standard,COD,22,Male,City8,Not Returned,2431.7096340000003
2022-11-26,Clothing,771.17,2,12.8,Next-Day,Wallet,24,Female,City52,Returned,1344.92048
2025-05-07,Clothing,1258.16,1,34.16,Next-Day,Debit Card,38,Female,City80,Not Returned,828.3725440000002
2022-02-19,Books,1335.27,3,9.13,Next-Day,Credit Card,34,Male,City88,Not Returned,3640.079547
2025-01-22,Clothing,1378.16,4,26.15,Next-Day,Credit Card,61,Male,City94,Not Returned,4071.08464
2022-06-21,Home Appliances,1111.93,3,14.65,Express,Credit Card,40,Male,City38,Not Returned,2847.0967650000002
2022-07-11,Toys,851.41,1,28.26,Express,COD,35,Female,City52,Not Returned,610.8015340000001
2024-06-25,Books,583.57,4,25.63,Express,COD,41,Male,City25,Not Returned,1736.0040360000003
2023-09-03,Electronics,1411.99,2,34.7,Standard,Wallet,31,Female,City73,Returned,1844.0589400000001
2022-08-27,Books,1968.84,1,44.5,Next-Day,Debit Card,24,Male,City90,Returned,1092.7061999999999
2024-01-28,Clothing,1812.57,2,6.8,Express,Wallet,48,Male,City96,Not Returned,3378.63048
2023-04-17,Books,1811.44,3,37.22,Express,Debit Card,24,Female,City41,Not Returned,3411.666096
2024-07-21,Clothing,326.65,1,20.69,Express,Debit Card,30,Male,City25,Not Returned,259.06611499999997
2023-08-02,Home Appliances,591.29,5,10.04,Standard,COD,56,Male,City21,Returned,2659.6224199999997
2024-09-29,Electronics,1171.87,5,26.98,Standard,Debit Card,41,Male,City68,Returned,4278.497369999999
2024-06-13,Electronics,1173.45,5,25.52,Express,Wallet,32,Female,City35,Not Returned,4369.9278
2022-03-05,Clothing,995.08,2,18.55,Standard,COD,46,Male,City29,Returned,1620.98532
2023-09-05,Toys,200.58,5,39.43,Next-Day,COD,38,Female,City12,Not Returned,607.45653
2022-02-27,Toys,1245.9,4,37.28,Express,COD,34,Female,City87,Not Returned,3125.71392
2024-02-12,Home Appliances,498.54,2,16.65,Standard,Wallet,31,Male,City10,Not Returned,831.06618
2023-01-21,Electronics,1025.23,2,44.89,Standard,Debit Card,49,Male,City13,Not Returned,1130.008506
2024-05-29,Clothing,1891.29,4,27.93,Next-Day,COD,60,Male,City86,Not Returned,5452.210812
2024-06-17,Clothing,1510.83,1,20.51,Next-Day,Credit Card,41,Male,City18,Not Returned,1200.9587669999999
2022-01-13,Books,510.01,2,16.78,Standard,COD,22,Female,City85,Not Returned,848.8606440000001
2024-06-02,Clothing,1691.99,5,18.06,Standard,Credit Card,33,Male,City84,Not Returned,6932.083030000001
2024-09-18,Home Appliances,1926.72,4,25.9,Express,COD,40,Male,City68,Returned,5710.79808
2024-03-07,Clothing,911.89,2,41.3,Standard,Credit Card,44,Male,City100,Returned,1070.5588599999999
2023-01-06,Home Appliances,666.94,3,47.83,Express,Debit Card,29,Female,City69,Not Returned,1043.8277940000003
2024-03-14,Home Appliances,1771.91,5,42.36,Next-Day,Wallet,45,Male,City16,Returned,5106.644620000001
2024-12-04,Electronics,1407.41,1,4.57,Express,Credit Card,40,Male,City79,Not Returned,1343.0913630000002
2023-01-20,Electronics,767.56,3,8.43,Standard,COD,57,Male,City31,Not Returned,2108.5640759999997
2022-06-06,Toys,1828.96,2,38.26,Standard,Debit Card,29,Male,City82,Not Returned,2258.3998079999997
2024-07-03,Clothing,1159.98,4,9.86,Express,Wallet,52,Female,City43,Not Returned,4182.423888
2025-04-03,Clothing,768.1,4,20.58,Standard,Wallet,29,Male,City65,Returned,2440.10008
2023-06-13,Clothing,694.35,4,31.38,Standard,Credit Card,53,Female,City43,Not Returned,1905.8518800000002
2022-04-29,Clothing,1226.97,2,22.33,Standard,COD,19,Male,City64,Returned,1905.975198
2025-07-17,Home Appliances,932.93,3,42.54,Next-Day,Credit Card,47,Male,City88,Not Returned,1608.184734
2025-03-19,Electronics,961.49,5,0.68,Next-Day,Wallet,35,Female,City85,Returned,4774.75934
2025-08-28,Books,1942.69,1,40.81,Standard,COD,61,Male,City12,Returned,1149.878211
2023-05-23,Clothing,1685.98,1,3.92,Standard,COD,39,Female,City21,Not Returned,1619.889584
2024-07-23,Clothing,1007.31,5,31.38,Express,COD,57,Female,City100,Not Returned,3456.0806099999995
2023-01-19,Books,1650.0,2,22.87,Express,Credit Card,39,Female,City6,Returned,2545.29
2022-06-25,Clothing,1927.43,3,40.14,Standard,Debit Card,64,Male,City76,Not Returned,3461.2787940000003
2024-08-21,Clothing,463.56,1,22.52,Standard,Debit Card,52,Female,City35,Not Returned,359.166288
2023-06-07,Clothing,1945.66,2,27.71,Express,Credit Card,62,Male,City94,Not Returned,2813.035228
2024-12-06,Clothing,1855.87,4,1.97,Express,COD,32,Female,City4,Not Returned,7277.237443999999
2025-03-24,Home Appliances,674.51,3,44.83,Standard,COD,56,Male,City49,Not Returned,1116.381501
2025-04-30,Electronics,562.6,1,49.55,Express,Debit Card,31,Female,City61,Not Returned,283.83169999999996
2024-01-19,Clothing,829.8,3,8.66,Next-Day,COD,37,Female,City53,Not Returned,2273.81796
2022-11-29,Clothing,1902.59,5,35.69,Express,Credit Card,57,Female,City10,Not Returned,6117.778144999999
2025-07-13,Books,1770.29,5,16.1,Next-Day,Debit Card,33,Male,City95,Not Returned,7426.366550000001
2024-04-06,Home Appliances,1866.52,1,40.75,Next-Day,COD,44,Male,City13,Not Returned,1105.9131
2023-04-28,Toys,399.73,1,10.4,Standard,Credit Card,22,Female,City98,Not Returned,358.15808000000004
2023-10-18,Books,516.94,4,38.73,Next-Day,Credit Card,26,Female,City43,Returned,1266.9165520000001
2023-02-05,Home Appliances,690.19,3,5.98,Express,Credit Card,61,Female,City43,Not Returned,1946.7499140000002
2024-05-27,Clothing,1932.53,4,10.24,Express,Debit Card,51,Male,City95,Not Returned,6938.555711999999
2024-12-05,Toys,959.82,2,28.96,Next-Day,Wallet,37,Male,City59,Not Returned,1363.712256
2022-12-28,Books,917.18,4,48.41,Next-Day,COD,46,Male,City28,Not Returned,1892.692648
2023-01-11,Home Appliances,604.07,4,24.39,Standard,Wallet,49,Male,City98,Not Returned,1826.9493080000002
2025-05-22,Electronics,326.98,4,28.44,Standard,Debit Card,39,Male,City45,Not Returned,935.9475520000001
2024-01-27,Electronics,1679.03,2,26.61,Standard,COD,56,Male,City46,Not Returned,2464.480234
2022-05-07,Books,1859.68,2,19.61,Standard,Wallet,51,Male,City62,Not Returned,2989.9935040000005
2023-09-16,Books,427.31,4,4.96,Standard,COD,48,Male,City53,Not Returned,1624.461696
2024-08-06,Clothing,916.26,1,17.97,Express,Wallet,52,Male,City51,Returned,751.608078
2022-03-13,Books,512.71,1,41.16,Express,Credit Card,58,Female,City46,Not Returned,301.67856400000005
2024-04-23,Clothing,1865.28,5,25.13,Next-Day,Wallet,55,Female,City12,Returned,6982.67568
2024-11-26,Books,326.04,5,23.17,Next-Day,Debit Card,44,Male,City89,Returned,1252.48266
2025-04-23,Books,1221.33,2,22.71,Next-Day,Debit Card,60,Male,City90,Not Returned,1887.931914
2022-12-22,Clothing,1856.89,4,0.49,Standard,COD,59,Female,City66,Not Returned,7391.1649560000005
2023-02-16,Home Appliances,1653.34,1,21.49,Express,Debit Card,18,Male,City5,Not Returned,1298.037234
2022-05-24,Clothing,281.48,1,5.09,Express,Credit Card,19,Male,City74,Not Returned,267.152668
2025-06-11,Electronics,390.23,4,38.75,Express,Credit Card,18,Female,City74,Not Returned,956.0635000000001
2025-04-28,Books,868.61,1,8.69,Express,Debit Card,40,Male,City41,Not Returned,793.127791
2024-11-07,Electronics,757.03,3,16.43,Next-Day,Credit Card,21,Male,City67,Returned,1897.9499130000002
2024-11-29,Electronics,1705.32,4,8.09,Standard,COD,58,Female,City73,Not Returned,6269.438448
2025-06-07,Home Appliances,1002.26,4,14.1,Standard,Debit Card,53,Female,City68,Not Returned,3443.76536
2024-08-01,Toys,1579.54,5,22.89,Express,COD,20,Female,City96,Returned,6089.91647
2022-11-12,Electronics,1858.99,3,40.29,Standard,Wallet,30,Female,City8,Not Returned,3330.0087869999998
2023-06-18,Toys,952.73,5,37.09,Express,Wallet,44,Male,City93,Returned,2996.812215
2023-11-06,Clothing,1841.4,1,15.86,Express,COD,65,Male,City41,Returned,1549.3539600000001
2023-07-18,Clothing,1746.74,1,19.03,Next-Day,Debit Card,59,Female,City77,Returned,1414.335378
2022-08-03,Electronics,1024.94,1,15.83,Next-Day,Wallet,25,Male,City2,Returned,862.691998
2025-07-30,Toys,1047.59,1,13.18,Next-Day,Debit Card,45,Male,City12,Not Returned,909.5176379999999
2025-04-05,Clothing,1538.67,2,43.59,Standard,COD,60,Male,City94,Returned,1735.9274940000003
2023-01-24,Clothing,297.35,1,35.7,Next-Day,Credit Card,61,Female,City65,Returned,191.19605
2024-02-24,Toys,323.65,5,17.4,Next-Day,Debit Card,18,Male,City25,Not Returned,1336.6745
2025-07-20,Electronics,1209.17,4,2.72,Next-Day,Credit Card,28,Female,City89,Returned,4705.122304
2022-05-12,Toys,1616.09,2,4.6,Standard,COD,30,Female,City90,Returned,3083.49972
2022-07-13,Electronics,1326.61,2,38.82,Next-Day,Debit Card,22,Male,City32,Not Returned,1623.2399959999998
2023-04-22,Electronics,739.64,5,16.35,Standard,Credit Card,25,Male,City29,Not Returned,3093.5443
2023-02-14,Electronics,218.72,4,4.53,Next-Day,Credit Card,37,Female,City47,Not Returned,835.247936
2024-05-13,Books,1070.82,4,46.02,Express,COD,49,Female,City45,Returned,2312.1145439999996
2025-05-09,Books,1111.49,4,40.63,Next-Day,Debit Card,45,Male,City29,Returned,2639.5664519999996
2025-07-29,Home Appliances,1689.64,3,42.88,Express,Wallet,38,Male,City60,Returned,2895.3671039999995
2024-01-22,Clothing,622.81,4,36.02,Standard,Credit Card,43,Female,City42,Not Returned,1593.8953519999998
2022-02-23,Home Appliances,1002.26,1,34.3,Standard,Debit Card,53,Female,City61,Not Returned,658.48482
2025-03-22,Electronics,302.75,4,34.92,Standard,Credit Card,28,Male,City31,Not Returned,788.1188000000001
2025-03-09,Toys,1997.1,1,0.68,Standard,Credit Card,61,Female,City20,Not Returned,1983.5197199999998
2025-04-26,Books,453.92,5,46.41,Next-Day,Wallet,21,Male,City23,Not Returned,1216.27864
2025-05-20,Toys,935.26,5,19.73,Express,Credit Card,44,Female,City58,Returned,3753.66601
2022-04-28,Electronics,1470.57,2,31.96,Next-Day,Wallet,38,Female,City76,Not Returned,2001.151656
2025-08-08,Clothing,366.84,4,23.64,Standard,COD,63,Female,City90,Not Returned,1120.476096
2025-03-15,Electronics,855.59,4,47.57,Express,Credit Card,30,Male,City73,Not Returned,1794.343348
2022-07-21,Electronics,373.76,2,39.11,Express,COD,19,Female,City2,Not Returned,455.164928
2022-12-07,Electronics,1205.91,2,1.9,Standard,Debit Card,62,Female,City42,Returned,2365.99542
2022-10-29,Toys,709.54,3,37.12,Next-Day,COD,27,Female,City89,Not Returned,1338.476256
2024-12-14,Home Appliances,1521.5,5,22.15,Standard,Wallet,19,Male,City2,Not Returned,5922.438749999999
2024-04-22,Home Appliances,751.13,1,2.91,Standard,Wallet,38,Male,City46,Not Returned,729.272117
2024-09-17,Books,1312.16,1,1.77,Express,Credit Card,30,Male,City94,Not Returned,1288.934768
2025-02-11,Home Appliances,1129.37,3,15.08,Express,Debit Card,56,Male,City27,Not Returned,2877.1830119999995
2023-08-30,Electronics,1274.83,3,37.88,Next-Day,Wallet,18,Male,City17,Not Returned,2375.7731879999997
2025-03-17,Clothing,590.66,3,10.73,Standard,Wallet,63,Male,City82,Returned,1581.8465460000002
2023-10-01,Electronics,813.89,3,49.48,Standard,COD,20,Female,City65,Returned,1233.5316840000003
2023-11-01,Electronics,1882.67,4,19.16,Express,Credit Card,24,Female,City24,Not Returned,6087.801712
2022-04-04,Toys,620.23,2,41.21,Express,COD,44,Male,City52,Returned,729.266434
2023-12-07,Books,607.57,2,34.45,Next-Day,Debit Card,44,Male,City9,Not Returned,796.52427
2024-09-21,Books,999.69,1,26.77,Next-Day,Debit Card,59,Male,City84,Not Returned,732.072987
2024-07-10,Toys,1362.82,5,20.15,Standard,Debit Card,62,Male,City85,Returned,5441.058849999999
2023-11-30,Books,1970.2,1,22.89,Next-Day,Debit Card,51,Male,City27,Returned,1519.2212200000001
2022-07-11,Home Appliances,1564.63,3,8.16,Next-Day,COD,34,Male,City10,Not Returned,4310.868576
2022-01-29,Electronics,925.63,5,2.98,Standard,Wallet,30,Male,City37,Not Returned,4490.231129999999
2024-02-24,Electronics,649.77,4,2.36,Express,Wallet,43,Female,City19,Returned,2537.741712
2024-11-19,Clothing,1120.38,3,45.19,Standard,Wallet,44,Female,City68,Not Returned,1842.2408340000002
2024-08-01,Clothing,646.29,4,9.79,Standard,COD,32,Female,City35,Returned,2332.072836
2022-07-26,Electronics,1891.12,2,15.75,Standard,Wallet,49,Male,City51,Not Returned,3186.5371999999998
2024-10-05,Electronics,1438.66,2,22.67,Next-Day,Wallet,29,Male,City91,Returned,2225.031556
2022-01-18,Toys,444.37,2,21.31,Express,Wallet,45,Male,City33,Returned,699.349506
2023-04-11,Home Appliances,1859.83,2,49.67,Next-Day,Wallet,39,Male,City49,Not Returned,1872.1048779999999
2024-07-12,Home Appliances,1630.57,3,36.47,Next-Day,COD,63,Male,City91,Returned,3107.703363
2024-08-29,Clothing,459.84,2,37.88,Next-Day,Wallet,53,Female,City69,Not Returned,571.305216
2025-07-28,Clothing,1206.08,1,40.58,Express,Wallet,56,Female,City62,Not Returned,716.652736
2022-09-01,Books,860.86,4,13.91,Next-Day,Credit Card,36,Male,City91,Returned,2964.457496
2024-07-01,Clothing,1031.59,3,8.43,Standard,COD,21,Male,City22,Returned,2833.8808889999996
2022-07-25,Books,1847.84,3,23.78,Express,COD,35,Female,City33,Not Returned,4225.270944
2022-03-26,Books,1274.52,4,2.08,Standard,COD,18,Female,City44,Not Returned,4992.039936
2023-10-31,Home Appliances,1416.76,1,27.62,Express,Credit Card,61,Female,City91,Returned,1025.450888
2023-12-01,Clothing,732.35,4,0.5,Express,COD,42,Female,City15,Not Returned,2914.753
2024-06-09,Clothing,1586.84,4,16.96,Express,Debit Card,34,Male,City100,Returned,5270.847744
2022-01-10,Clothing,1203.07,1,42.54,Next-Day,Wallet,25,Male,City49,Not Returned,691.2840219999999
2024-03-19,Toys,1396.62,2,45.28,Next-Day,COD,19,Male,City12,Returned,1528.4609279999995
2022-09-30,Clothing,373.78,4,39.88,Next-Day,Credit Card,49,Male,City98,Not Returned,898.8661439999998
2025-06-01,Clothing,747.33,1,29.66,Standard,COD,26,Male,City11,Not Returned,525.671922
2023-10-02,Clothing,161.51,2,35.67,Express,COD,40,Female,City30,Returned,207.79876599999997
2022-02-12,Clothing,991.12,3,49.39,Express,COD,43,Male,City31,Returned,1504.8174960000001
2024-06-18,Books,230.46,3,26.15,Next-Day,COD,23,Male,City46,Returned,510.58412999999996
2025-03-19,Clothing,1189.7,3,12.7,Express,Wallet,35,Male,City38,Returned,3115.8243
2024-05-13,Electronics,688.81,3,45.24,Standard,Credit Card,56,Male,City8,Returned,1131.5770679999998
2024-02-10,Clothing,1133.76,5,34.55,Express,COD,51,Male,City87,Not Returned,3710.2296000000006
2022-11-24,Clothing,1133.71,2,2.06,Express,COD,37,Female,City30,Not Returned,2220.7111480000003
2023-06-26,Home Appliances,749.99,3,20.2,Express,Debit Card,36,Female,City50,Not Returned,1795.4760600000002
2024-10-31,Clothing,1854.73,5,41.7,Next-Day,COD,63,Female,City9,Returned,5406.537949999999
2022-10-06,Clothing,1265.8,4,8.4,Express,Debit Card,49,Male,City29,Returned,4637.8912
2024-06-04,Clothing,1987.61,1,24.15,Next-Day,Wallet,64,Female,City46,Returned,1507.6021849999997
2024-11-28,Electronics,1344.8,1,46.01,Next-Day,Credit Card,64,Female,City72,Not Returned,726.0575200000001
2023-05-28,Clothing,1620.97,3,45.69,Standard,COD,50,Female,City5,Not Returned,2641.046421
2022-01-21,Toys,391.23,5,45.62,Standard,COD,21,Male,City54,Not Returned,1063.75437
2022-02-14,Clothing,1236.32,4,37.61,Express,Wallet,41,Female,City59,Returned,3085.360192
2022-12-15,Electronics,432.44,4,42.53,Next-Day,Wallet,47,Male,City25,Not Returned,994.093072
2024-12-24,Home Appliances,1217.33,4,33.46,Standard,Debit Card,51,Male,City92,Not Returned,3240.0455279999996
2022-02-11,Books,297.22,5,12.09,Express,Wallet,38,Female,City29,Not Returned,1306.4305100000001
2023-12-07,Clothing,401.77,4,17.75,Next-Day,Credit Card,26,Female,City3,Returned,1321.8233
2024-06-17,Toys,819.96,3,41.53,Next-Day,Debit Card,54,Female,City40,Not Returned,1438.291836
2023-01-04,Clothing,908.3,2,17.84,Standard,COD,39,Female,City22,Not Returned,1492.51856
2023-02-02,Books,874.89,1,17.84,Standard,Credit Card,47,Male,City23,Not Returned,718.809624
2024-04-28,Clothing,525.17,1,12.81,Next-Day,Credit Card,26,Female,City49,Returned,457.895723
2025-02-01,Clothing,1399.38,5,0.65,Express,Credit Card,38,Male,City24,Returned,6951.420150000001
2025-06-26,Books,213.07,5,31.85,Express,Debit Card,25,Male,City17,Returned,726.0360249999999
2022-03-19,Electronics,1888.27,2,17.98,Next-Day,Wallet,31,Female,City10,Not Returned,3097.518108
2025-05-02,Clothing,153.61,4,24.7,Express,Credit Card,50,Male,City9,Not Returned,462.67332000000005
2022-01-22,Clothing,1551.64,4,36.62,Standard,Debit Card,49,Male,City5,Not Returned,3933.7177280000005
2022-09-28,Books,207.4,3,15.74,Next-Day,Debit Card,51,Female,City52,Not Returned,524.2657200000001
2023-09-25,Clothing,488.91,3,30.44,Next-Day,COD,51,Female,City22,Not Returned,1020.257388
2023-10-01,Clothing,859.49,4,29.39,Express,COD,20,Male,City49,Not Returned,2427.543556
2024-08-02,Electronics,1125.4,2,25.39,Standard,Debit Card,24,Female,City59,Not Returned,1679.3218800000002
2024-10-18,Clothing,889.69,3,31.77,Next-Day,Debit Card,43,Female,City17,Not Returned,1821.106461
2023-08-07,Toys,716.14,2,4.96,Express,Credit Card,19,Male,City50,Not Returned,1361.238912
2022-05-08,Books,1827.39,4,27.29,Next-Day,Credit Card,63,Female,City24,Not Returned,5314.781076000001
2023-09-27,Clothing,1667.61,5,43.66,Standard,Wallet,48,Female,City22,Returned,4697.65737
2025-04-10,Electronics,433.49,5,13.26,Express,Debit Card,44,Male,City11,Not Returned,1880.0461299999997
2022-09-10,Clothing,1799.95,2,41.52,Next-Day,Credit Card,27,Female,City36,Returned,2105.22152
2024-12-24,Toys,741.16,2,48.42,Standard,Debit Card,48,Male,City80,Not Returned,764.580656
2023-01-01,Electronics,1848.64,4,8.46,Standard,Debit Card,52,Female,City38,Returned,6768.980224
2025-05-22,Clothing,521.35,5,48.94,Standard,Debit Card,63,Male,City65,Not Returned,1331.0065499999998
2024-09-04,Toys,1573.45,4,27.89,Next-Day,Credit Card,48,Female,City64,Not Returned,4538.459180000001
2022-04-28,Home Appliances,757.13,2,7.97,Express,Debit Card,22,Female,City97,Not Returned,1393.573478
2025-05-13,Clothing,228.26,2,38.08,Standard,Credit Card,65,Male,City89,Not Returned,282.67718399999995
2025-03-30,Clothing,195.86,1,11.63,Next-Day,COD,20,Female,City26,Not Returned,173.081482
2022-09-29,Toys,856.02,5,49.01,Standard,Debit Card,65,Female,City28,Returned,2182.4229900000005
2024-12-26,Clothing,1127.99,2,12.53,Express,Debit Card,29,Female,City62,Not Returned,1973.305706
2023-02-23,Electronics,1631.68,1,2.37,Standard,Wallet,45,Female,City18,Not Returned,1593.009184
2023-10-06,Electronics,1897.5,3,25.63,Express,Wallet,25,Male,City38,Returned,4233.51225
2023-12-20,Electronics,1612.77,3,18.02,Express,Debit Card,36,Female,City68,Not Returned,3966.4465379999992
2025-04-05,Clothing,1714.23,4,41.64,Next-Day,Wallet,58,Female,City54,Not Returned,4001.698512
2022-09-23,Clothing,1598.62,1,12.49,Standard,Wallet,42,Female,City46,Not Returned,1398.952362
2024-12-03,Toys,879.67,3,20.72,Express,COD,29,Male,City85,Not Returned,2092.2071279999996
2024-04-29,Electronics,1062.72,1,41.55,Express,Credit Card,54,Male,City19,Not Returned,621.15984
2024-02-11,Electronics,751.19,4,34.2,Express,Debit Card,32,Female,City53,Not Returned,1977.1320799999999
2024-04-04,Clothing,911.79,2,41.21,Express,COD,53,Male,City11,Returned,1072.082682
2023-08-23,Home Appliances,971.04,2,23.72,Express,Wallet,65,Female,City48,Not Returned,1481.418624
2024-05-06,Books,764.28,2,7.32,Standard,Debit Card,63,Male,City37,Not Returned,1416.669408
2024-07-18,Electronics,1260.23,1,3.78,Standard,Debit Card,47,Female,City61,Returned,1212.593306
2022-06-18,Clothing,507.75,1,31.3,Standard,Wallet,44,Male,City66,Not Returned,348.82425
2023-06-06,Electronics,752.11,5,28.01,Standard,Debit Card,23,Female,City98,Returned,2707.2199450000003
2023-02-10,Home Appliances,1055.93,3,34.42,Express,Wallet,42,Male,City14,Not Returned,2077.4366819999996
2022-08-19,Toys,323.75,2,16.46,Standard,Debit Card,37,Male,City69,Returned,540.9215
2023-04-25,Electronics,998.78,1,15.6,Standard,COD,57,Female,City5,Not Returned,842.9703199999999
2024-12-16,Electronics,1685.31,5,46.66,Express,COD,42,Female,City18,Not Returned,4494.72177
